	Income	Response	Kids	Expenses	TotalAcceptedCmp	NumTotalPurchases	Age	Days_Customer	Related	Single	Unrelated	Post-Graduate	Under-Graduate
1306	50200.0	0	2	401	0	19	46	3339	1.0	0.0	0.0	1.0	0.0
1307	81051.0	0	0	1501	2	23	57	2894	1.0	0.0	0.0	1.0	0.0
1308	65169.0	1	0	1189	5	28	40	3023	1.0	0.0	0.0	1.0	0.0
1309	59868.0	0	1	1194	0	32	50	3199	1.0	0.0	0.0	1.0	0.0
1310	65695.0	0	1	656	0	21	62	3006	1.0	0.0	0.0	1.0	0.0
1311	64857.0	0	0	1540	0	23	66	3440	0.0	1.0	0.0	1.0	0.0
1312	45143.0	0	1	311	0	15	57	3164	1.0	0.0	0.0	1.0	0.0
1313	74805.0	0	1	820	0	26	67	3240	1.0	0.0	0.0	1.0	0.0
1314	59060.0	0	1	274	0	14	33	2732	1.0	0.0	0.0	1.0	0.0
1315	27238.0	0	2	57	0	9	60	3292	0.0	1.0	0.0	1.0	0.0
1316	47009.0	0	1	448	0	17	57	3392	1.0	0.0	0.0	1.0	0.0
1317	46094.0	0	2	44	0	5	49	2758	1.0	0.0	0.0	1.0	0.0
1318	40321.0	0	2	102	0	8	50	3192	1.0	0.0	0.0	1.0	0.0
1319	37235.0	0	1	61	0	5	38	3035	1.0	0.0	0.0	1.0	0.0
1320	81843.0	0	0	1643	0	27	62	3290	1.0	0.0	0.0	1.0	0.0
1321	46692.0	0	1	397	0	15	64	3245	1.0	0.0	0.0	1.0	0.0
1322	77382.0	0	1	1121	1	26	54	2855	1.0	0.0	0.0	1.0	0.0
1323	37774.0	1	2	473	2	16	45	3699	0.0	1.0	0.0	1.0	0.0
1324	18393.0	0	1	50	0	8	48	2949	1.0	0.0	0.0	0.0	1.0
1325	72828.0	0	1	1678	0	28	60	3357	1.0	0.0	0.0	1.0	0.0
1326	24711.0	0	0	58	0	7	40	2929	1.0	0.0	0.0	1.0	0.0
1327	45503.0	0	1	170	0	9	47	3134	1.0	0.0	0.0	1.0	0.0
1328	6560.0	0	0	373	0	2	40	3056	0.0	1.0	0.0	1.0	0.0
1329	71604.0	1	0	1196	2	17	77	3081	1.0	0.0	0.0	1.0	0.0
1330	27244.0	0	1	101	0	8	43	2853	1.0	0.0	0.0	1.0	0.0
1331	48752.0	1	2	316	1	17	53	3421	1.0	0.0	0.0	1.0	0.0
1332	71434.0	0	1	1400	2	21	60	3141	1.0	0.0	0.0	1.0	0.0
1333	90842.0	0	0	1424	0	27	74	3192	0.0	1.0	0.0	1.0	0.0
1334	88097.0	1	1	844	4	20	44	3537	1.0	0.0	0.0	1.0	0.0
1335	51948.0	0	1	311	0	13	47	3142	1.0	0.0	0.0	1.0	0.0
1336	71853.0	0	0	1149	0	17	40	3185	1.0	0.0	0.0	1.0	0.0
1337	35876.0	0	0	129	0	8	39	2927	1.0	0.0	0.0	1.0	0.0
1338	40049.0	0	1	32	0	5	70	3113	0.0	1.0	0.0	1.0	0.0
1339	39660.0	1	1	299	1	14	40	3547	0.0	1.0	0.0	1.0	0.0
1340	50127.0	0	1	320	1	13	60	2888	1.0	0.0	0.0	1.0	0.0
1341	43263.0	0	1	441	0	16	45	3442	1.0	0.0	0.0	1.0	0.0
1342	62845.0	1	2	1178	2	28	73	3758	1.0	0.0	0.0	1.0	0.0
1343	18929.0	0	0	85	0	6	32	3355	1.0	0.0	0.0	1.0	0.0
1344	24367.0	0	1	24	0	4	40	3323	0.0	1.0	0.0	0.0	1.0
1345	33249.0	0	1	112	0	8	47	3351	0.0	1.0	0.0	1.0	0.0
1346	26887.0	0	1	30	0	5	63	3127	1.0	0.0	0.0	1.0	0.0
1347	50150.0	0	0	410	0	16	39	3231	1.0	0.0	0.0	1.0	0.0
1348	62061.0	0	1	800	1	24	46	3159	1.0	0.0	0.0	1.0	0.0
1349	85696.0	1	0	1313	1	20	60	3338	0.0	1.0	0.0	1.0	0.0
1350	76542.0	0	0	1483	0	23	66	3313	1.0	0.0	0.0	1.0	0.0
1351	70515.0	1	0	1258	1	17	29	3108	0.0	1.0	0.0	1.0	0.0
1352	18227.0	0	1	28	0	4	35	3544	1.0	0.0	0.0	1.0	0.0
1353	69139.0	0	1	227	0	11	57	3010	1.0	0.0	0.0	1.0	0.0
1354	69109.0	1	0	1555	2	20	40	3513	1.0	0.0	0.0	1.0	0.0
1355	69627.0	0	1	861	0	23	60	3326	0.0	1.0	0.0	1.0	0.0
1356	38136.0	0	1	103	1	8	44	3290	1.0	0.0	0.0	1.0	0.0
1357	62159.0	0	0	634	0	19	76	2919	0.0	1.0	0.0	1.0	0.0
1358	80695.0	0	0	1918	0	19	59	3039	0.0	1.0	0.0	1.0	0.0
1359	33316.0	0	2	131	0	10	51	3302	0.0	1.0	0.0	1.0	0.0
1360	58554.0	0	2	586	0	22	54	3498	1.0	0.0	0.0	1.0	0.0
1361	17256.0	0	1	62	1	7	30	3075	1.0	0.0	0.0	0.0	1.0
1362	53034.0	0	2	447	0	22	48	3252	0.0	1.0	0.0	1.0	0.0
1363	52203.0	0	0	939	0	27	72	3555	1.0	0.0	0.0	1.0	0.0
1364	59601.0	0	1	797	1	15	45	3196	0.0	1.0	0.0	1.0	0.0
1365	75154.0	1	1	1143	1	16	64	3668	0.0	1.0	0.0	1.0	0.0
1366	47025.0	0	1	415	0	17	46	3210	0.0	1.0	0.0	1.0	0.0
1367	37971.0	0	1	30	0	5	49	3073	1.0	0.0	0.0	1.0	0.0
1368	41335.0	0	1	187	0	12	54	3042	0.0	1.0	0.0	1.0	0.0
1369	67267.0	0	1	251	0	11	64	2904	1.0	0.0	0.0	1.0	0.0
1370	57338.0	0	1	237	0	12	47	2918	0.0	1.0	0.0	1.0	0.0
1371	50523.0	0	2	91	0	8	62	3043	1.0	0.0	0.0	1.0	0.0
1372	35791.0	0	3	35	0	6	57	3246	0.0	1.0	0.0	1.0	0.0
1373	50611.0	0	1	493	1	22	62	3667	0.0	1.0	0.0	1.0	0.0
1374	56242.0	0	1	971	0	28	53	3340	1.0	0.0	0.0	1.0	0.0
1375	48904.0	0	1	371	0	17	62	3725	0.0	1.0	0.0	1.0	0.0
1376	56243.0	0	3	396	0	20	47	3038	0.0	1.0	0.0	1.0	0.0
1377	21355.0	1	1	68	2	7	37	3170	1.0	0.0	0.0	1.0	0.0
1378	57420.0	0	1	322	1	15	51	3226	1.0	0.0	0.0	1.0	0.0
1379	52247.25135379061	0	1	317	0	14	52	3398	1.0	0.0	0.0	1.0	0.0
1380	46390.0	0	1	222	0	10	67	2912	0.0	1.0	0.0	1.0	0.0
1381	54342.0	0	2	177	0	12	66	3336	1.0	0.0	0.0	1.0	0.0
1382	52247.25135379061	0	2	45	0	5	64	3699	1.0	0.0	0.0	1.0	0.0
1383	52247.25135379061	0	2	21	0	4	58	2702	0.0	1.0	0.0	1.0	0.0
1384	20895.0	0	1	45	0	6	49	3606	1.0	0.0	0.0	1.0	0.0
1385	92344.0	0	0	1899	2	20	74	3022	1.0	0.0	0.0	1.0	0.0
1386	52247.25135379061	0	1	42	0	5	50	3003	1.0	0.0	0.0	1.0	0.0
1387	26907.0	0	2	22	0	6	46	3170	1.0	0.0	0.0	1.0	0.0
1388	44964.0	0	2	41	0	5	42	3417	1.0	0.0	0.0	1.0	0.0
1389	75507.0	0	0	1440	0	21	43	3001	1.0	0.0	0.0	1.0	0.0
1390	53761.0	0	2	325	0	17	50	3088	1.0	0.0	0.0	1.0	0.0
1391	22682.0	0	1	95	0	10	49	3333	1.0	0.0	0.0	1.0	0.0
1392	38887.0	0	1	42	0	5	50	3003	1.0	0.0	0.0	1.0	0.0
1393	41658.0	0	2	72	0	6	47	3513	0.0	1.0	0.0	1.0	0.0
1394	29791.0	0	1	20	0	7	50	2902	1.0	0.0	0.0	1.0	0.0
1395	63915.0	0	2	789	0	23	66	3191	1.0	0.0	0.0	1.0	0.0
1396	39996.0	0	2	15	0	4	48	2895	0.0	1.0	0.0	1.0	0.0
1397	26759.0	0	1	59	0	8	50	2854	0.0	1.0	0.0	1.0	0.0
1398	63841.0	0	1	908	0	22	54	3291	0.0	1.0	0.0	1.0	0.0
1399	51039.0	0	2	417	0	14	53	3482	1.0	0.0	0.0	1.0	0.0
1400	60544.0	0	2	289	0	15	61	3530	1.0	0.0	0.0	1.0	0.0
1401	65685.0	0	1	769	0	21	50	2949	1.0	0.0	0.0	1.0	0.0
1402	37716.0	0	1	188	0	10	69	2926	1.0	0.0	0.0	1.0	0.0
1403	36864.0	1	1	354	1	14	65	3542	0.0	1.0	0.0	1.0	0.0
1404	44511.0	0	1	727	0	26	52	3423	1.0	0.0	0.0	1.0	0.0
1405	36947.0	0	2	146	0	11	55	3578	1.0	0.0	0.0	1.0	0.0
1406	47352.0	0	1	319	0	16	71	3094	1.0	0.0	0.0	1.0	0.0
1407	67087.0	0	1	794	0	22	69	3051	1.0	0.0	0.0	1.0	0.0
1408	57045.0	0	1	454	0	18	72	3546	1.0	0.0	0.0	1.0	0.0
1409	36957.0	1	2	152	1	11	69	3607	0.0	1.0	0.0	1.0	0.0
1410	69389.0	0	1	797	0	22	45	3496	1.0	0.0	0.0	1.0	0.0
1411	80134.0	1	1	1690	4	16	50	3262	1.0	0.0	0.0	1.0	0.0
1412	43142.0	0	2	20	0	4	53	2988	1.0	0.0	0.0	1.0	0.0
1413	80589.0	1	0	1428	2	21	78	3015	1.0	0.0	0.0	1.0	0.0
1414	34412.0	0	1	209	0	11	32	3358	0.0	1.0	0.0	1.0	0.0
1415	57537.0	0	1	545	0	19	43	3123	0.0	1.0	0.0	1.0	0.0
1416	22634.0	0	0	96	0	6	56	3386	1.0	0.0	0.0	0.0	1.0
1417	51315.0	0	0	222	0	10	74	2983	1.0	0.0	0.0	1.0	0.0
1418	36026.0	0	3	61	0	7	50	2962	1.0	0.0	0.0	1.0	0.0
1419	24639.0	0	2	44	0	9	49	3009	1.0	0.0	0.0	1.0	0.0
1420	34578.0	0	3	8	0	4	50	2729	1.0	0.0	0.0	1.0	0.0
1421	65704.0	0	0	817	0	23	50	3116	0.0	1.0	0.0	1.0	0.0
1422	63810.0	0	1	1371	1	23	56	3452	0.0	1.0	0.0	1.0	0.0
1423	54132.0	0	1	42	0	5	53	2990	1.0	0.0	0.0	1.0	0.0
1424	18690.0	0	0	60	0	5	63	3405	1.0	0.0	0.0	1.0	0.0
1425	28164.0	0	1	78	0	9	52	3307	1.0	0.0	0.0	1.0	0.0
1426	34596.0	0	1	23	0	4	48	3299	1.0	0.0	0.0	1.0	0.0
1427	43269.0	0	1	19	0	4	50	3143	1.0	0.0	0.0	1.0	0.0
1428	38741.0	0	2	61	0	7	64	2948	0.0	1.0	0.0	1.0	0.0
1429	31907.0	0	0	449	0	14	50	3309	0.0	1.0	0.0	1.0	0.0
1430	27100.0	0	1	37	0	5	39	3278	1.0	0.0	0.0	1.0	0.0
1431	31163.0	0	1	38	0	5	49	2993	0.0	1.0	0.0	1.0	0.0
1432	92533.0	0	0	1131	2	23	37	3049	1.0	0.0	0.0	1.0	0.0
1433	34853.0	0	2	34	0	7	49	3045	0.0	1.0	0.0	1.0	0.0
1434	70844.0	0	2	294	0	17	55	3099	0.0	1.0	0.0	1.0	0.0
1435	31086.0	0	2	48	1	6	43	3307	1.0	0.0	0.0	1.0	0.0
1436	60544.0	0	2	289	0	15	61	3530	1.0	0.0	0.0	1.0	0.0
1437	20491.0	0	0	30	0	4	36	3377	1.0	0.0	0.0	1.0	0.0
1438	42523.0	0	0	125	0	7	58	2924	1.0	0.0	0.0	1.0	0.0
1439	39922.0	0	1	156	0	9	39	3357	1.0	0.0	0.0	1.0	0.0
1440	33402.0	0	2	70	0	9	70	3203	1.0	0.0	0.0	1.0	0.0
1441	36408.0	0	2	22	0	4	73	3138	1.0	0.0	0.0	1.0	0.0
1442	21645.0	1	1	65	1	9	43	3699	1.0	0.0	0.0	1.0	0.0
1443	78427.0	1	0	1930	2	23	74	3470	0.0	1.0	0.0	1.0	0.0
1444	82657.0	0	0	2283	2	23	76	3132	1.0	0.0	0.0	1.0	0.0
1445	51876.0	0	0	310	0	13	64	3114	1.0	0.0	0.0	1.0	0.0
1446	78041.0	0	0	1319	0	18	51	3417	1.0	0.0	0.0	1.0	0.0
1447	52852.0	0	1	879	1	26	65	3756	1.0	0.0	0.0	1.0	0.0
1448	70038.0	0	0	1244	0	17	40	3104	1.0	0.0	0.0	1.0	0.0
1449	69401.0	0	1	690	0	17	49	2955	1.0	0.0	0.0	1.0	0.0
1450	46053.0	0	1	209	0	12	50	3354	1.0	0.0	0.0	1.0	0.0
1451	77343.0	0	0	1134	0	17	57	2788	1.0	0.0	0.0	1.0	0.0
1452	73892.0	1	0	1507	1	23	69	3085	0.0	1.0	0.0	1.0	0.0
1453	40304.0	0	1	57	0	6	55	3129	0.0	1.0	0.0	1.0	0.0
1454	32727.0	0	0	529	0	17	57	3527	1.0	0.0	0.0	1.0	0.0
1455	68695.0	0	0	1091	0	16	53	2861	1.0	0.0	0.0	1.0	0.0
1456	43300.0	1	1	180	1	11	51	3481	0.0	1.0	0.0	1.0	0.0
1457	26290.0	0	2	77	0	10	50	3067	1.0	0.0	0.0	1.0	0.0
1458	93790.0	1	0	2349	4	25	52	2701	0.0	1.0	0.0	1.0	0.0
1459	38410.0	1	0	534	1	18	48	3510	1.0	0.0	0.0	1.0	0.0
1460	64866.0	0	1	556	1	21	72	3011	0.0	1.0	0.0	1.0	0.0
1461	57957.0	0	1	637	0	25	63	3171	1.0	0.0	0.0	1.0	0.0
1462	46015.0	0	2	46	2	5	67	2934	1.0	0.0	0.0	1.0	0.0
1463	16531.0	0	1	44	0	9	44	2868	1.0	0.0	0.0	1.0	0.0
1464	28072.0	0	1	47	0	5	36	3183	1.0	0.0	0.0	1.0	0.0
1465	49476.0	0	1	795	0	22	59	3231	0.0	1.0	0.0	1.0	0.0
1466	50725.0	0	1	586	0	21	69	3358	1.0	0.0	0.0	1.0	0.0
1467	83844.0	0	0	1574	1	20	70	3063	1.0	0.0	0.0	1.0	0.0
1468	41145.0	0	2	13	0	4	72	2823	1.0	0.0	0.0	1.0	0.0
1469	67419.0	0	1	1471	0	25	52	3386	1.0	0.0	0.0	1.0	0.0
1470	23162.0	0	2	65	0	8	52	3047	1.0	0.0	0.0	1.0	0.0
1471	34380.0	0	1	175	0	12	45	3366	1.0	0.0	0.0	1.0	0.0
1472	34704.0	0	1	40	0	5	56	3285	0.0	1.0	0.0	1.0	0.0
1473	94871.0	1	2	1078	3	18	53	3759	1.0	0.0	0.0	1.0	0.0
1474	65148.0	0	1	1115	0	21	64	3447	1.0	0.0	0.0	1.0	0.0
1475	39898.0	0	1	134	0	9	68	3066	1.0	0.0	0.0	1.0	0.0
1476	64857.0	0	0	1540	0	23	66	3440	0.0	1.0	0.0	1.0	0.0
1477	59892.0	0	1	87	0	7	52	3360	1.0	0.0	0.0	1.0	0.0
1478	41020.0	0	0	217	0	10	35	3101	0.0	1.0	0.0	1.0	0.0
1479	57072.0	0	1	1034	1	27	61	3013	1.0	0.0	0.0	1.0	0.0
1480	60474.0	0	1	1180	0	31	43	3398	0.0	1.0	0.0	1.0	0.0
1481	62807.0	0	1	819	0	23	62	3524	1.0	0.0	0.0	1.0	0.0
1482	19414.0	0	1	32	0	5	41	3113	1.0	0.0	0.0	1.0	0.0
1483	19107.0	0	1	46	0	6	42	3168	1.0	0.0	0.0	1.0	0.0
1484	75484.0	0	1	1159	0	18	46	3729	1.0	0.0	0.0	1.0	0.0
1485	70379.0	0	1	860	0	25	46	3340	0.0	1.0	0.0	1.0	0.0
1486	79419.0	0	0	1631	0	15	52	2864	1.0	0.0	0.0	1.0	0.0
1487	64014.0	0	3	444	1	22	76	2758	1.0	0.0	0.0	1.0	0.0
1488	76998.0	0	1	1910	1	29	67	3097	1.0	0.0	0.0	1.0	0.0
1489	49854.0	0	1	380	0	18	50	3118	1.0	0.0	0.0	1.0	0.0
1490	60585.0	1	2	736	1	30	51	3227	1.0	0.0	0.0	1.0	0.0
1491	42873.0	0	2	269	0	15	72	3381	0.0	1.0	0.0	1.0	0.0
1492	87679.0	1	0	2524	4	29	34	3194	1.0	0.0	0.0	1.0	0.0
1493	57867.0	0	1	612	0	25	44	3392	1.0	0.0	0.0	1.0	0.0
1494	35765.0	0	1	75	0	8	32	3086	1.0	0.0	0.0	1.0	0.0
1495	65492.0	0	0	1045	0	26	63	3011	1.0	0.0	0.0	1.0	0.0
1496	32952.0	0	1	55	0	6	45	3390	0.0	1.0	0.0	1.0	0.0
1497	53374.0	1	1	1064	2	21	53	3539	1.0	0.0	0.0	1.0	0.0
1498	71706.0	0	1	1443	0	25	63	3450	1.0	0.0	0.0	1.0	0.0
1499	68487.0	0	0	1366	0	30	34	3389	1.0	0.0	0.0	1.0	0.0
1500	53253.0	0	2	436	0	19	47	3096	1.0	0.0	0.0	1.0	0.0
1501	31163.0	0	1	38	0	5	49	2993	0.0	1.0	0.0	1.0	0.0
1502	42014.0	1	1	436	1	20	45	3538	1.0	0.0	0.0	1.0	0.0
1503	54108.0	0	2	747	0	32	49	3636	1.0	0.0	0.0	1.0	0.0
1504	49667.0	1	0	1396	2	22	67	3535	0.0	1.0	0.0	1.0	0.0
1505	63206.0	0	0	928	1	14	48	2958	1.0	0.0	0.0	1.0	0.0
1506	57136.0	0	2	642	0	26	50	3152	1.0	0.0	0.0	1.0	0.0
1507	46772.0	0	1	1048	1	30	47	3575	1.0	0.0	0.0	1.0	0.0
1508	78931.0	0	0	943	0	24	51	3104	1.0	0.0	0.0	1.0	0.0
1509	53977.0	0	1	907	0	27	64	3184	1.0	0.0	0.0	1.0	0.0
1510	84219.0	0	0	1198	0	18	34	3004	1.0	0.0	0.0	1.0	0.0
1511	46098.0	0	2	120	0	11	47	3537	0.0	1.0	0.0	1.0	0.0
1512	73538.0	0	1	1658	0	26	57	3438	1.0	0.0	0.0	1.0	0.0
1513	79529.0	0	0	1638	0	22	36	2920	1.0	0.0	0.0	1.0	0.0
1514	20981.0	1	0	73	1	7	45	3282	1.0	0.0	0.0	1.0	0.0
1515	51766.0	0	1	275	0	12	42	2730	0.0	1.0	0.0	1.0	0.0
1516	55759.0	0	1	854	0	26	60	3435	1.0	0.0	0.0	1.0	0.0
1517	33039.0	0	1	78	0	7	44	3150	1.0	0.0	0.0	1.0	0.0
1518	37787.0	0	1	106	0	7	50	3139	1.0	0.0	0.0	1.0	0.0
1519	27242.0	1	1	106	1	7	52	3452	0.0	1.0	0.0	1.0	0.0
1520	87188.0	1	0	1923	1	19	39	3337	0.0	1.0	0.0	1.0	0.0
1521	69930.0	0	0	1662	0	22	51	3256	1.0	0.0	0.0	1.0	0.0
1522	37697.0	0	1	84	0	7	46	2854	0.0	1.0	0.0	1.0	0.0
1523	37401.0	0	1	48	0	7	49	2881	1.0	0.0	0.0	1.0	0.0
1524	3502.0	0	1	5	0	0	49	3299	0.0	1.0	0.0	1.0	0.0
1525	58597.0	0	2	733	0	32	46	3443	1.0	0.0	0.0	1.0	0.0
1526	82032.0	0	0	1234	0	17	74	2913	0.0	1.0	0.0	1.0	0.0
1527	28087.0	0	2	112	0	9	64	3451	1.0	0.0	0.0	1.0	0.0
1528	74004.0	1	0	1658	3	15	35	2982	0.0	1.0	0.0	1.0	0.0
1529	19740.0	0	1	55	0	7	62	3319	1.0	0.0	0.0	1.0	0.0
1530	57036.0	0	1	1513	1	26	47	3451	1.0	0.0	0.0	1.0	0.0
1531	53083.0	0	2	271	1	17	64	3267	1.0	0.0	0.0	1.0	0.0
1532	69283.0	0	1	904	0	27	47	2872	1.0	0.0	0.0	1.0	0.0
1533	46098.0	1	2	120	1	11	47	3537	0.0	1.0	0.0	1.0	0.0
1534	23331.0	0	1	103	0	8	34	3668	1.0	0.0	0.0	1.0	0.0
1535	23331.0	0	1	269	0	17	34	3637	0.0	1.0	0.0	1.0	0.0
1536	9255.0	0	1	22	0	5	33	3048	0.0	1.0	0.0	1.0	0.0
1537	67786.0	1	0	1156	1	16	63	3209	0.0	1.0	0.0	1.0	0.0
1538	71969.0	0	1	1086	1	19	51	3478	1.0	0.0	0.0	1.0	0.0
1539	59235.0	0	1	1128	0	28	55	3067	0.0	1.0	0.0	1.0	0.0
1540	31928.0	0	1	72	0	9	33	2950	1.0	0.0	0.0	1.0	0.0
1541	74881.0	0	2	964	0	27	61	3187	1.0	0.0	0.0	1.0	0.0
1542	65819.0	0	0	1383	0	20	44	3434	1.0	0.0	0.0	1.0	0.0
1543	51411.0	0	3	18	0	4	69	3256	0.0	1.0	0.0	1.0	0.0
1544	51983.0	0	1	793	0	24	58	3524	0.0	1.0	0.0	1.0	0.0
1545	42386.0	0	1	100	0	7	36	3389	1.0	0.0	0.0	1.0	0.0
1546	30390.0	0	0	80	0	6	35	3362	1.0	0.0	0.0	1.0	0.0
1547	30983.0	1	0	167	1	8	59	3513	0.0	1.0	0.0	1.0	0.0
1548	66033.0	0	1	677	0	20	65	3382	0.0	1.0	0.0	1.0	0.0
1549	37284.0	0	2	23	0	4	47	3314	1.0	0.0	0.0	1.0	0.0
1550	57530.0	0	1	92	0	7	71	3058	0.0	1.0	0.0	1.0	0.0
1551	76800.0	0	0	641	0	16	57	2822	1.0	0.0	0.0	1.0	0.0
1552	63943.0	0	1	1106	0	17	66	3728	1.0	0.0	0.0	1.0	0.0
1553	76081.0	0	0	1033	1	14	60	2894	1.0	0.0	0.0	1.0	0.0
1554	67445.0	0	1	1174	0	32	48	3425	1.0	0.0	0.0	1.0	0.0
1555	37054.0	0	2	25	0	6	55	3144	1.0	0.0	0.0	1.0	0.0
1556	47175.0	1	2	240	2	17	60	3466	1.0	0.0	0.0	1.0	0.0
1557	31859.0	0	1	20	0	4	46	3237	0.0	1.0	0.0	1.0	0.0
1558	27215.0	0	3	102	0	11	61	3379	0.0	1.0	0.0	1.0	0.0
1559	70179.0	0	1	1034	0	26	46	3200	0.0	1.0	0.0	1.0	0.0
1560	39922.0	0	1	156	0	9	39	3357	1.0	0.0	0.0	1.0	0.0
1561	49681.0	0	2	458	0	21	46	3301	1.0	0.0	0.0	1.0	0.0
1562	24645.0	0	1	17	0	4	34	3757	1.0	0.0	0.0	1.0	0.0
1563	79865.0	0	1	792	0	21	68	2868	0.0	1.0	0.0	1.0	0.0
1564	44322.0	0	1	92	0	8	37	2870	1.0	0.0	0.0	1.0	0.0
1565	47958.0	0	1	407	0	16	70	3383	0.0	1.0	0.0	1.0	0.0
1566	63972.0	0	1	1269	1	23	58	3725	0.0	1.0	0.0	1.0	0.0
1567	75315.0	0	1	841	0	23	68	2932	1.0	0.0	0.0	1.0	0.0
1568	55517.0	1	2	633	1	23	72	3497	1.0	0.0	0.0	1.0	0.0
1569	75283.0	0	3	1019	0	25	65	3316	1.0	0.0	0.0	1.0	0.0
1570	82800.0	1	0	1315	3	26	76	3439	0.0	1.0	0.0	1.0	0.0
1571	38998.0	0	2	54	0	8	68	3697	1.0	0.0	0.0	1.0	0.0
1572	90638.0	1	0	2525	2	18	31	2993	0.0	1.0	0.0	1.0	0.0
1573	27161.0	0	1	52	0	5	36	3101	1.0	0.0	0.0	1.0	0.0
1574	42014.0	1	1	436	1	20	45	3538	1.0	0.0	0.0	1.0	0.0
1575	38201.0	0	1	268	0	15	62	3314	1.0	0.0	0.0	1.0	0.0
1576	45203.0	1	2	147	1	8	40	2955	1.0	0.0	0.0	1.0	0.0
1577	81574.0	0	0	1798	2	18	75	2919	1.0	0.0	0.0	1.0	0.0
1578	34935.0	0	0	137	0	8	30	3230	1.0	0.0	0.0	1.0	0.0
1579	60482.0	0	1	507	0	17	46	3379	0.0	1.0	0.0	1.0	0.0
1580	34633.0	0	3	15	0	4	66	3014	1.0	0.0	0.0	1.0	0.0
1581	78093.0	0	0	1105	0	17	75	3086	1.0	0.0	0.0	1.0	0.0
1582	82460.0	0	0	974	0	15	72	3359	0.0	1.0	0.0	1.0	0.0
1583	45903.0	0	1	66	0	8	56	2924	1.0	0.0	0.0	1.0	0.0
1584	81361.0	1	0	778	1	27	35	2981	0.0	1.0	0.0	1.0	0.0
1585	35860.0	1	2	49	2	6	49	2898	0.0	1.0	0.0	1.0	0.0
1586	40442.0	1	2	169	1	12	70	3536	1.0	0.0	0.0	1.0	0.0
1587	61482.0	0	0	299	0	12	57	2859	1.0	0.0	0.0	1.0	0.0
1588	34968.0	0	1	221	0	17	42	3125	1.0	0.0	0.0	1.0	0.0
1589	75794.0	0	0	1682	1	25	35	3044	1.0	0.0	0.0	1.0	0.0
1590	31497.0	0	1	155	0	10	60	3604	1.0	0.0	0.0	1.0	0.0
1591	74268.0	0	0	892	0	13	67	3357	1.0	0.0	0.0	1.0	0.0
1592	13724.0	0	1	58	1	5	34	3524	1.0	0.0	0.0	0.0	1.0
1593	45143.0	0	1	311	0	15	57	3164	1.0	0.0	0.0	1.0	0.0
1594	52569.0	0	1	95	0	7	55	2913	0.0	1.0	0.0	1.0	0.0
1595	48432.0	1	1	424	1	19	49	3476	0.0	1.0	0.0	1.0	0.0
1596	17144.0	0	2	47	0	12	62	2991	1.0	0.0	0.0	1.0	0.0
1597	36108.0	0	1	339	1	15	38	3114	0.0	1.0	0.0	1.0	0.0
1598	76445.0	0	1	1410	0	21	51	3496	1.0	0.0	0.0	1.0	0.0
1599	36663.0	0	1	35	0	6	47	2922	1.0	0.0	0.0	1.0	0.0
1600	53843.0	0	1	562	0	20	57	3224	1.0	0.0	0.0	1.0	0.0
1601	90226.0	0	0	2352	1	24	66	3498	1.0	0.0	0.0	1.0	0.0
1602	70638.0	0	0	1334	1	20	67	3396	0.0	1.0	0.0	1.0	0.0
1603	44512.0	0	2	32	0	6	62	3160	1.0	0.0	0.0	1.0	0.0
1604	27116.0	0	2	41	0	7	61	3003	1.0	0.0	0.0	1.0	0.0
1605	54072.0	0	2	39	0	5	59	3194	1.0	0.0	0.0	1.0	0.0
1606	71855.0	0	1	1141	0	25	45	3386	1.0	0.0	0.0	1.0	0.0
1607	51250.0	0	1	710	1	24	32	3313	0.0	1.0	0.0	1.0	0.0
1608	60432.0	0	1	401	0	19	49	2791	1.0	0.0	0.0	1.0	0.0
1609	65526.0	0	1	506	0	17	58	2729	1.0	0.0	0.0	1.0	0.0
1610	68655.0	0	0	1538	0	21	34	3486	0.0	1.0	0.0	1.0	0.0
1611	12393.0	0	0	57	0	6	44	3665	1.0	0.0	0.0	1.0	0.0
1612	64509.0	1	0	1722	2	19	32	3173	0.0	1.0	0.0	1.0	0.0
1613	33955.0	0	1	270	0	15	47	3151	0.0	1.0	0.0	1.0	0.0
1614	31353.0	1	2	31	1	6	45	3039	1.0	0.0	0.0	1.0	0.0
1615	55434.0	0	1	882	0	24	38	3272	1.0	0.0	0.0	1.0	0.0
1616	28359.0	0	1	16	0	4	39	3102	1.0	0.0	0.0	1.0	0.0
1617	57100.0	0	1	311	0	14	35	2899	0.0	1.0	0.0	1.0	0.0
1618	69139.0	0	1	227	0	11	57	3010	1.0	0.0	0.0	1.0	0.0
1619	52973.0	0	1	1152	0	31	66	3544	1.0	0.0	0.0	1.0	0.0
1620	51717.0	0	1	122	1	8	57	3170	1.0	0.0	0.0	1.0	0.0
1621	18793.0	0	1	77	0	9	51	3067	1.0	0.0	0.0	1.0	0.0
1622	66664.0	0	0	1289	0	19	40	3499	1.0	0.0	0.0	1.0	0.0
1623	50664.0	0	2	561	0	24	63	3386	0.0	1.0	0.0	1.0	0.0
1624	54414.0	0	2	211	0	13	59	3379	1.0	0.0	0.0	1.0	0.0
1625	54549.0	0	1	233	0	12	70	2975	1.0	0.0	0.0	1.0	0.0
1626	47111.0	0	1	1092	0	21	51	3546	0.0	1.0	0.0	1.0	0.0
